Trade ID,Symbol,Pattern,Direction,Entry Time,Entry Price,Exit Time,Exit Price,Exit Reason,Lot Size,Gross PnL ($),Spread Cost ($),Comm Cost ($),Net PnL ($),R
XAUUSD_V3_491,XAUUSD,Cypher,SHORT,2018-02-05 20:00:00,1334.89,2018-02-05 20:30:00,1334.89,TP1_BE,0.88,22.01,22.0,4.4,-4.39,-0.01
XAUUSD_V3_492,XAUUSD,Cypher,SHORT,2018-02-20 15:00:00,1339.31,2018-02-20 16:00:00,1339.31,TP1_BE,1.06,61.77,26.5,5.3,29.97,0.09
XAUUSD_V3_493,XAUUSD,Cypher,SHORT,2018-02-20 16:15:00,1339.31,2018-02-20 16:15:00,1343.1240349999998,SL,0.84,-320.38,21.0,4.2,-353.98,-1.11
XAUUSD_V3_494,XAUUSD,Cypher,SHORT,2018-02-21 13:15:00,1328.82,2018-02-21 16:00:00,1332.179435,SL,0.93,-312.43,23.25,4.65,-349.63,-1.12
XAUUSD_V3_495,XAUUSD,Cypher,SHORT,2018-02-21 14:00:00,1328.13,2018-02-21 16:00:00,1332.179435,SL,0.77,-311.81,19.25,3.85,-342.61,-1.12
XAUUSD_V3_496,XAUUSD,Cypher,LONG,2018-03-02 19:45:00,1319.66,2018-03-05 19:00:00,1319.66,TP1_BE,0.52,71.6,13.0,2.6,56.0,0.19
XAUUSD_V3_497,XAUUSD,Cypher,LONG,2018-03-08 13:15:00,1325.58,2018-03-08 16:30:00,1322.458155,SL,0.96,-299.7,24.0,4.8,-338.1,-1.13
XAUUSD_V3_498,XAUUSD,Cypher,SHORT,2018-04-03 17:30:00,1333.22,2018-04-03 17:45:00,1332.26718,TP1_TP2,0.29,83.46,7.25,1.45,74.76,0.25
XAUUSD_V3_499,XAUUSD,Cypher,LONG,2018-04-17 15:15:00,1342.18,2018-04-17 15:30:00,1342.18,TP1_BE,1.16,36.36,29.0,5.8,1.56,0.01
XAUUSD_V3_500,XAUUSD,Cypher,SHORT,2018-05-01 16:30:00,1307.0,2018-05-01 17:00:00,1307.0,TP1_BE,0.6,32.58,15.0,3.0,14.58,0.05
XAUUSD_V3_501,XAUUSD,Cypher,SHORT,2018-05-01 17:00:00,1306.93,2018-05-01 17:15:00,1304.0506999999998,TP1_TP2,0.59,119.04,14.75,2.95,101.34,0.34
XAUUSD_V3_502,XAUUSD,Cypher,SHORT,2018-05-01 17:45:00,1302.42,2018-05-01 18:00:00,1302.42,TP1_BE,0.31,87.82,7.75,1.55,78.52,0.26
XAUUSD_V3_503,XAUUSD,Cypher,SHORT,2018-05-17 17:00:00,1288.91,2018-05-17 17:15:00,1288.91,TP1_BE,0.64,1.7,16.0,3.2,-17.5,-0.06
XAUUSD_V3_504,XAUUSD,Cypher,SHORT,2018-05-18 17:30:00,1289.82,2018-05-18 17:45:00,1292.52867,SL,1.1,-297.95,27.5,5.5,-341.95,-1.15
XAUUSD_V3_505,XAUUSD,Cypher,LONG,2018-05-25 16:30:00,1304.8,2018-05-25 16:45:00,1304.8,TP1_BE,0.9,24.89,22.5,4.5,-2.11,-0.01
XAUUSD_V3_506,XAUUSD,Cypher,LONG,2018-05-25 17:45:00,1302.91,2018-05-25 23:00:00,1299.861735,SL,0.96,-292.63,24.0,4.8,-331.03,-1.14
XAUUSD_V3_507,XAUUSD,Cypher,LONG,2018-05-25 18:15:00,1303.64,2018-05-25 23:00:00,1299.861735,SL,0.77,-290.93,19.25,3.85,-321.73,-1.13
XAUUSD_V3_508,XAUUSD,Cypher,LONG,2018-05-31 14:15:00,1305.14,2018-05-31 14:30:00,1305.14,TP1_BE,0.73,1.44,18.25,3.65,-20.46,-0.07
XAUUSD_V3_509,XAUUSD,Cypher,LONG,2018-05-31 13:30:00,1303.91,2018-05-31 15:00:00,1303.91,TP1_BE,1.08,64.29,27.0,5.4,31.89,0.11
XAUUSD_V3_510,XAUUSD,Cypher,SHORT,2018-06-05 16:00:00,1293.21,2018-06-05 17:15:00,1293.21,TP1_BE,1.45,123.72,36.25,7.25,80.22,0.29
XAUUSD_V3_511,XAUUSD,Cypher,SHORT,2018-06-20 15:45:00,1273.54,2018-06-20 16:15:00,1276.3325399999999,SL,1.0,-279.25,25.0,5.0,-319.25,-1.14
XAUUSD_V3_512,XAUUSD,Cypher,SHORT,2018-06-28 14:30:00,1252.3,2018-06-29 09:15:00,1252.3,TP1_BE,0.86,93.11,21.5,4.3,67.31,0.25
XAUUSD_V3_513,XAUUSD,Cypher,SHORT,2018-06-28 15:00:00,1252.28,2018-06-29 09:15:00,1252.28,TP1_BE,0.85,91.17,21.25,4.25,65.67,0.24
XAUUSD_V3_514,XAUUSD,Cypher,SHORT,2018-07-02 16:45:00,1247.04,2018-07-02 17:00:00,1247.04,TP1_BE,0.55,54.78,13.75,2.75,38.28,0.14
XAUUSD_V3_515,XAUUSD,Cypher,SHORT,2018-07-02 17:15:00,1247.51,2018-07-02 18:15:00,1245.2326199999998,TP1_TP2,0.61,115.88,15.25,3.05,97.58,0.35
XAUUSD_V3_516,XAUUSD,Cypher,SHORT,2018-07-02 18:00:00,1246.86,2018-07-02 18:15:00,1245.2326199999998,TP1_TP2,0.54,102.58,13.5,2.7,86.38,0.31
XAUUSD_V3_517,XAUUSD,Cypher,SHORT,2018-07-11 16:45:00,1250.46,2018-07-11 18:15:00,1245.9647400000001,TP1_TP2,0.69,174.66,17.25,3.45,153.96,0.55
XAUUSD_V3_518,XAUUSD,Cypher,SHORT,2018-07-11 17:15:00,1250.87,2018-07-11 18:15:00,1245.9647400000001,TP1_TP2,0.77,226.48,19.25,3.85,203.38,0.72
XAUUSD_V3_519,XAUUSD,Cypher,SHORT,2018-09-12 14:00:00,1195.48,2018-09-12 15:30:00,1195.48,TP1_BE,0.64,29.71,16.0,3.2,10.51,0.04
XAUUSD_V3_520,XAUUSD,Cypher,SHORT,2018-09-12 13:30:00,1196.4,2018-09-12 16:45:00,1196.4,TP1_BE,0.8,73.94,20.0,4.0,49.94,0.17
XAUUSD_V3_521,XAUUSD,Cypher,LONG,2018-09-18 18:00:00,1199.99,2018-09-19 15:00:00,1202.64,TIMEOUT,0.57,151.05,14.25,2.85,133.95,0.46
XAUUSD_V3_522,XAUUSD,Cypher,LONG,2018-09-18 18:30:00,1198.91,2018-09-19 15:00:00,1202.64,TIMEOUT,0.72,268.56,18.0,3.6,246.96,0.85
XAUUSD_V3_523,XAUUSD,Cypher,LONG,2018-09-20 19:45:00,1205.48,2018-09-20 20:45:00,1205.48,TP1_BE,0.6,25.83,15.0,3.0,7.83,0.03
XAUUSD_V3_524,XAUUSD,Cypher,LONG,2018-09-25 19:45:00,1201.34,2018-09-26 09:00:00,1201.34,TP1_BE,1.42,66.06,35.5,7.1,23.46,0.08
XAUUSD_V3_525,XAUUSD,Cypher,SHORT,2018-10-09 18:15:00,1188.06,2018-10-10 11:30:00,1187.06,TIMEOUT,0.82,82.0,20.5,4.1,57.4,0.19
XAUUSD_V3_526,XAUUSD,Cypher,LONG,2018-11-27 16:45:00,1221.71,2018-11-27 17:00:00,1218.53644,SL,0.94,-298.31,23.5,4.7,-335.91,-1.12
XAUUSD_V3_527,XAUUSD,Cypher,LONG,2018-12-11 14:00:00,1247.26,2018-12-11 14:30:00,1247.26,TP1_BE,1.18,57.9,29.5,5.9,22.5,0.08
XAUUSD_V3_528,XAUUSD,Cypher,LONG,2018-12-11 14:30:00,1247.69,2018-12-11 16:15:00,1244.7914349999999,SL,1.01,-292.76,25.25,5.05,-333.16,-1.14
XAUUSD_V3_529,XAUUSD,Cypher,LONG,2018-12-18 16:00:00,1247.76,2018-12-18 18:45:00,1247.76,TP1_BE,1.05,38.2,26.25,5.25,6.7,0.02
XAUUSD_V3_530,XAUUSD,Cypher,SHORT,2019-01-22 17:15:00,1281.99,2019-01-22 17:30:00,1279.9599400000002,TP1_TP2,0.8,105.07,20.0,4.0,81.07,0.28
XAUUSD_V3_531,XAUUSD,Cypher,SHORT,2019-01-22 17:45:00,1280.23,2019-01-22 18:00:00,1280.23,TP1_BE,0.54,63.63,13.5,2.7,47.43,0.16
XAUUSD_V3_532,XAUUSD,Cypher,SHORT,2019-01-22 18:30:00,1281.17,2019-01-22 18:45:00,1281.17,TP1_BE,0.66,46.75,16.5,3.3,26.95,0.09
XAUUSD_V3_533,XAUUSD,Cypher,LONG,2019-01-22 19:45:00,1283.17,2019-01-23 03:00:00,1283.17,TP1_BE,0.45,19.12,11.25,2.25,5.62,0.02
XAUUSD_V3_534,XAUUSD,Cypher,LONG,2019-02-01 16:30:00,1321.61,2019-02-01 16:45:00,1321.61,TP1_BE,0.52,73.63,13.0,2.6,58.03,0.2
XAUUSD_V3_535,XAUUSD,Cypher,LONG,2019-02-01 17:00:00,1320.17,2019-02-01 17:15:00,1320.17,TP1_BE,0.7,48.71,17.5,3.5,27.71,0.1
XAUUSD_V3_536,XAUUSD,Cypher,LONG,2019-02-15 18:45:00,1315.98,2019-02-18 01:00:00,1315.98,TP1_BE,0.64,54.79,16.0,3.2,35.59,0.12
XAUUSD_V3_537,XAUUSD,Cypher,LONG,2019-02-15 19:15:00,1316.96,2019-02-18 01:00:00,1316.96,TP1_BE,0.53,19.4,13.25,2.65,3.5,0.01
XAUUSD_V3_538,XAUUSD,Cypher,SHORT,2019-02-26 16:45:00,1325.87,2019-02-26 17:30:00,1325.87,TP1_BE,0.75,29.76,18.75,3.75,7.26,0.02
XAUUSD_V3_539,XAUUSD,Cypher,SHORT,2019-02-26 17:15:00,1324.49,2019-02-26 17:30:00,1324.49,TP1_BE,0.56,16.42,14.0,2.8,-0.38,-0.0
XAUUSD_V3_540,XAUUSD,Cypher,SHORT,2019-02-26 18:00:00,1327.17,2019-02-26 21:00:00,1327.17,TP1_BE,1.14,119.33,28.5,5.7,85.13,0.29
XAUUSD_V3_541,XAUUSD,Cypher,SHORT,2019-03-01 18:00:00,1305.49,2019-03-01 19:00:00,1299.8431999999998,TP1_TP2,0.28,103.2,7.0,1.4,94.8,0.32
XAUUSD_V3_542,XAUUSD,Cypher,SHORT,2019-03-01 18:30:00,1303.57,2019-03-01 19:00:00,1299.8431999999998,TP1_TP2,0.24,88.46,6.0,1.2,81.26,0.27
XAUUSD_V3_543,XAUUSD,Cypher,SHORT,2019-03-01 19:15:00,1299.31,2019-03-01 19:30:00,1299.31,TP1_BE,0.18,71.14,4.5,0.9,65.74,0.22
XAUUSD_V3_544,XAUUSD,Cypher,SHORT,2019-04-15 16:00:00,1285.0,2019-04-15 16:15:00,1282.8904799999998,TP1_TP2,0.56,107.98,14.0,2.8,91.18,0.31
XAUUSD_V3_545,XAUUSD,Cypher,SHORT,2019-04-15 16:30:00,1283.41,2019-04-15 16:45:00,1283.41,TP1_BE,0.44,73.41,11.0,2.2,60.21,0.2
XAUUSD_V3_546,XAUUSD,Cypher,SHORT,2019-04-15 17:15:00,1285.31,2019-04-15 17:30:00,1285.31,TP1_BE,0.6,43.1,15.0,3.0,25.1,0.08
XAUUSD_V3_547,XAUUSD,Cypher,LONG,2019-04-24 18:15:00,1274.81,2019-04-24 18:30:00,1277.3895400000004,TP1_TP2,0.46,111.01,11.5,2.3,97.21,0.32
XAUUSD_V3_548,XAUUSD,Cypher,SHORT,2019-04-29 17:00:00,1278.68,2019-04-29 17:15:00,1278.68,TP1_BE,0.39,56.62,9.75,1.95,44.92,0.15
XAUUSD_V3_549,XAUUSD,Cypher,SHORT,2019-04-29 17:45:00,1278.62,2019-04-29 18:00:00,1278.62,TP1_BE,0.38,56.3,9.5,1.9,44.9,0.15
XAUUSD_V3_550,XAUUSD,Cypher,SHORT,2019-04-29 16:30:00,1280.3,2019-04-29 22:15:00,1280.3,TP1_BE,0.49,31.44,12.25,2.45,16.74,0.05
XAUUSD_V3_551,XAUUSD,Cypher,SHORT,2019-05-21 19:15:00,1273.46,2019-05-22 10:15:00,1272.87,TIMEOUT,0.78,46.02,19.5,3.9,22.62,0.07
XAUUSD_V3_552,XAUUSD,Cypher,SHORT,2019-05-21 19:45:00,1274.16,2019-05-22 10:15:00,1272.87,TIMEOUT,0.94,121.26,23.5,4.7,93.06,0.3
XAUUSD_V3_553,XAUUSD,Cypher,LONG,2019-05-29 18:15:00,1281.9,2019-05-29 19:15:00,1281.9,TP1_BE,0.75,60.03,18.75,3.75,37.53,0.12
XAUUSD_V3_554,XAUUSD,Cypher,LONG,2019-05-31 16:30:00,1298.19,2019-05-31 16:45:00,1298.19,TP1_BE,0.67,15.59,16.75,3.35,-4.51,-0.01
XAUUSD_V3_555,XAUUSD,Cypher,LONG,2019-05-31 17:00:00,1296.53,2019-05-31 17:30:00,1303.9777599999998,TP1_TP2,1.06,458.04,26.5,5.3,426.24,1.38
XAUUSD_V3_556,XAUUSD,Cypher,LONG,2019-05-31 17:45:00,1304.07,2019-05-31 18:00:00,1304.07,TP1_BE,0.3,95.18,7.5,1.5,86.18,0.27
XAUUSD_V3_557,XAUUSD,Cypher,LONG,2019-05-31 18:00:00,1302.45,2019-05-31 18:15:00,1302.45,TP1_BE,0.37,85.65,9.25,1.85,74.55,0.23
XAUUSD_V3_558,XAUUSD,Cypher,LONG,2019-05-31 18:30:00,1300.53,2019-05-31 19:30:00,1304.2277599999998,TP1_TP2,0.49,156.99,12.25,2.45,142.29,0.44
XAUUSD_V3_559,XAUUSD,Cypher,LONG,2019-06-06 17:30:00,1337.68,2019-06-06 17:45:00,1337.68,TP1_BE,0.45,31.72,11.25,2.25,18.22,0.06
XAUUSD_V3_560,XAUUSD,Cypher,LONG,2019-06-06 18:00:00,1335.7,2019-06-06 18:15:00,1335.7,TP1_BE,0.62,17.67,15.5,3.1,-0.93,-0.0
XAUUSD_V3_561,XAUUSD,Cypher,LONG,2019-06-06 18:45:00,1337.65,2019-06-06 19:00:00,1337.65,TP1_BE,0.45,31.05,11.25,2.25,17.55,0.05
XAUUSD_V3_562,XAUUSD,Cypher,SHORT,2019-06-10 14:30:00,1326.46,2019-06-10 15:00:00,1326.46,TP1_BE,0.71,4.84,17.75,3.55,-16.46,-0.05
XAUUSD_V3_563,XAUUSD,Cypher,SHORT,2019-06-10 14:00:00,1328.09,2019-06-10 15:30:00,1328.09,TP1_BE,1.1,82.16,27.5,5.5,49.16,0.15
XAUUSD_V3_564,XAUUSD,Cypher,SHORT,2019-06-10 15:15:00,1326.18,2019-06-10 15:30:00,1326.18,TP1_BE,0.67,13.94,16.75,3.35,-6.16,-0.02
XAUUSD_V3_565,XAUUSD,Cypher,LONG,2019-06-13 13:15:00,1336.89,2019-06-13 14:45:00,1336.89,TP1_BE,0.83,22.57,20.75,4.15,-2.33,-0.01
XAUUSD_V3_566,XAUUSD,Cypher,LONG,2019-06-13 13:45:00,1335.98,2019-06-13 15:00:00,1335.98,TP1_BE,1.09,79.23,27.25,5.45,46.53,0.14
XAUUSD_V3_567,XAUUSD,Cypher,SHORT,2019-06-19 16:30:00,1343.34,2019-06-19 16:45:00,1343.34,TP1_BE,0.8,17.64,20.0,4.0,-6.36,-0.02
XAUUSD_V3_568,XAUUSD,Cypher,SHORT,2019-06-19 17:00:00,1343.71,2019-06-19 21:00:00,1347.39816,SL,0.88,-324.56,22.0,4.4,-359.76,-1.1
XAUUSD_V3_569,XAUUSD,Cypher,LONG,2019-06-21 18:45:00,1395.66,2019-06-21 19:15:00,1395.66,TP1_BE,0.28,2.23,7.0,1.4,-6.17,-0.02
XAUUSD_V3_570,XAUUSD,Cypher,LONG,2019-06-21 19:30:00,1395.81,2019-06-21 19:45:00,1395.81,TP1_BE,0.27,0.12,6.75,1.35,-7.98,-0.03
XAUUSD_V3_571,XAUUSD,Cypher,LONG,2019-06-21 18:15:00,1393.3,2019-06-24 08:30:00,1403.77,TIMEOUT,0.35,366.45,8.75,1.75,355.95,1.12
XAUUSD_V3_572,XAUUSD,Cypher,SHORT,2019-06-26 16:45:00,1406.38,2019-06-26 17:15:00,1406.38,TP1_BE,0.32,10.92,8.0,1.6,1.32,0.0
XAUUSD_V3_573,XAUUSD,Cypher,SHORT,2019-06-26 17:15:00,1407.21,2019-06-27 05:30:00,1407.21,TP1_BE,0.34,25.72,8.5,1.7,15.52,0.05
XAUUSD_V3_574,XAUUSD,Cypher,SHORT,2019-06-26 18:00:00,1408.78,2019-06-27 07:00:00,1405.83,TIMEOUT,0.41,120.95,10.25,2.05,108.65,0.33
XAUUSD_V3_575,XAUUSD,Cypher,SHORT,2019-06-27 14:00:00,1405.57,2019-06-27 17:00:00,1405.57,TP1_BE,1.2,140.68,30.0,6.0,104.68,0.32
XAUUSD_V3_576,XAUUSD,Cypher,SHORT,2019-06-27 15:00:00,1405.18,2019-06-27 17:00:00,1405.18,TP1_BE,0.96,90.15,24.0,4.8,61.35,0.19
XAUUSD_V3_577,XAUUSD,Cypher,SHORT,2019-06-27 17:30:00,1404.78,2019-06-27 17:45:00,1404.78,TP1_BE,0.62,33.51,15.5,3.1,14.91,0.05
XAUUSD_V3_578,XAUUSD,Cypher,LONG,2019-06-27 19:00:00,1405.83,2019-06-28 02:45:00,1411.1981999999998,TP1_TP2,0.77,216.49,19.25,3.85,193.39,0.58
XAUUSD_V3_579,XAUUSD,Cypher,LONG,2019-07-02 16:30:00,1391.51,2019-07-02 17:00:00,1391.51,TP1_BE,0.86,54.25,21.5,4.3,28.45,0.08
XAUUSD_V3_580,XAUUSD,Cypher,LONG,2019-07-02 17:00:00,1392.67,2019-07-02 17:15:00,1392.67,TP1_BE,0.66,3.36,16.5,3.3,-16.44,-0.05
XAUUSD_V3_581,XAUUSD,Cypher,LONG,2019-07-02 17:45:00,1393.63,2019-07-02 18:00:00,1397.6772999999998,TP1_TP2,0.56,137.36,14.0,2.8,120.56,0.36
XAUUSD_V3_582,XAUUSD,Cypher,SHORT,2019-07-08 16:00:00,1403.66,2019-07-08 16:15:00,1401.79768,TP1_TP2,0.68,106.59,17.0,3.4,86.19,0.26
XAUUSD_V3_583,XAUUSD,Cypher,SHORT,2019-07-08 16:30:00,1401.13,2019-07-08 16:45:00,1401.13,TP1_BE,0.45,85.56,11.25,2.25,72.06,0.21
XAUUSD_V3_584,XAUUSD,Cypher,SHORT,2019-07-08 17:15:00,1400.43,2019-07-08 17:30:00,1401.79768,TP1_TP2,0.42,123.28,10.5,2.1,110.68,0.32
XAUUSD_V3_585,XAUUSD,Cypher,LONG,2019-07-24 20:00:00,1422.43,2019-07-25 04:15:00,1422.43,TP1_BE,0.62,117.64,15.5,3.1,99.04,0.29
XAUUSD_V3_586,XAUUSD,Cypher,LONG,2019-07-30 18:00:00,1428.45,2019-07-30 18:15:00,1428.45,TP1_BE,0.57,12.75,14.25,2.85,-4.35,-0.01
XAUUSD_V3_587,XAUUSD,Cypher,LONG,2019-07-30 18:30:00,1428.19,2019-07-30 18:45:00,1428.19,TP1_BE,0.6,5.62,15.0,3.0,-12.38,-0.04
XAUUSD_V3_588,XAUUSD,Cypher,LONG,2019-07-30 19:15:00,1428.09,2019-07-30 19:30:00,1428.09,TP1_BE,0.61,2.66,15.25,3.05,-15.64,-0.05
XAUUSD_V3_589,XAUUSD,Gartley,LONG,2019-07-31 16:15:00,1431.48,2019-07-31 16:30:00,1431.48,TP1_BE,0.73,8.45,18.25,3.65,-13.45,-0.04
XAUUSD_V3_590,XAUUSD,Gartley,LONG,2019-07-31 16:45:00,1431.83,2019-07-31 17:00:00,1431.83,TP1_BE,0.68,19.77,17.0,3.4,-0.63,-0.0
XAUUSD_V3_591,XAUUSD,Cypher,LONG,2019-08-26 17:15:00,1536.13,2019-08-26 17:30:00,1536.13,TP1_BE,0.27,84.94,6.75,1.35,76.84,0.22
XAUUSD_V3_592,XAUUSD,Cypher,LONG,2019-08-26 16:45:00,1531.94,2019-08-26 17:45:00,1531.94,TP1_BE,0.39,40.98,9.75,1.95,29.28,0.08
XAUUSD_V3_593,XAUUSD,Cypher,LONG,2019-08-26 18:00:00,1534.23,2019-08-26 18:15:00,1534.23,TP1_BE,0.31,68.07,7.75,1.55,58.77,0.17
XAUUSD_V3_594,XAUUSD,Cypher,SHORT,2019-09-18 13:30:00,1501.31,2019-09-18 13:45:00,1501.31,TP1_BE,1.25,15.24,31.25,6.25,-22.26,-0.06
XAUUSD_V3_595,XAUUSD,Cypher,SHORT,2019-09-18 14:00:00,1501.11,2019-09-18 14:15:00,1501.11,TP1_BE,1.17,25.97,29.25,5.85,-9.13,-0.03
XAUUSD_V3_596,XAUUSD,Cypher,SHORT,2019-09-18 14:45:00,1501.21,2019-09-18 15:00:00,1501.21,TP1_BE,1.21,20.8,30.25,6.05,-15.5,-0.04
XAUUSD_V3_597,XAUUSD,Cypher,LONG,2019-10-03 17:15:00,1515.15,2019-10-03 17:30:00,1515.15,TP1_BE,0.17,107.36,4.25,0.85,102.26,0.29
XAUUSD_V3_598,XAUUSD,Cypher,LONG,2019-10-03 17:45:00,1513.02,2019-10-03 18:00:00,1513.02,TP1_BE,0.19,99.76,4.75,0.95,94.06,0.27
XAUUSD_V3_599,XAUUSD,Cypher,LONG,2019-10-03 18:30:00,1509.84,2019-10-03 18:45:00,1509.84,TP1_BE,0.23,84.19,5.75,1.15,77.29,0.22
XAUUSD_V3_600,XAUUSD,Cypher,LONG,2019-10-04 15:00:00,1508.17,2019-10-04 15:15:00,1506.34928,SL,1.93,-351.4,48.25,9.65,-428.6,-1.22
XAUUSD_V3_601,XAUUSD,Cypher,LONG,2019-10-25 13:15:00,1504.66,2019-10-25 15:00:00,1510.5246999999997,TP1_TP2,1.5,519.79,37.5,7.5,474.79,1.38
XAUUSD_V3_602,XAUUSD,Cypher,LONG,2019-10-25 14:00:00,1505.73,2019-10-25 15:00:00,1510.5246999999997,TP1_TP2,1.02,244.74,25.5,5.1,214.14,0.61
XAUUSD_V3_603,XAUUSD,Cypher,SHORT,2019-10-29 18:45:00,1489.44,2019-10-30 13:45:00,1493.49,TIMEOUT,0.5,-202.5,12.5,2.5,-217.5,-0.61
XAUUSD_V3_604,XAUUSD,Cypher,SHORT,2019-10-29 19:15:00,1488.76,2019-10-30 13:45:00,1493.49,TIMEOUT,0.45,-212.85,11.25,2.25,-226.35,-0.64
XAUUSD_V3_605,XAUUSD,Cypher,SHORT,2019-11-12 17:15:00,1453.16,2019-11-12 17:30:00,1447.1372999999999,TP1_TP2,0.72,254.91,18.0,3.6,233.31,0.67
XAUUSD_V3_606,XAUUSD,Cypher,SHORT,2019-11-12 17:45:00,1446.23,2019-11-12 18:00:00,1446.23,TP1_BE,0.3,88.08,7.5,1.5,79.08,0.22
XAUUSD_V3_607,XAUUSD,Cypher,SHORT,2019-11-12 18:30:00,1451.87,2019-11-12 18:45:00,1451.87,TP1_BE,0.58,6.73,14.5,2.9,-10.67,-0.03
XAUUSD_V3_608,XAUUSD,Cypher,LONG,2019-11-13 17:30:00,1463.87,2019-11-13 18:15:00,1463.87,TP1_BE,0.55,10.63,13.75,2.75,-5.87,-0.02
XAUUSD_V3_609,XAUUSD,Cypher,LONG,2019-11-13 17:00:00,1462.7,2019-11-13 18:30:00,1462.7,TP1_BE,0.66,51.37,16.5,3.3,31.57,0.09
XAUUSD_V3_610,XAUUSD,Cypher,LONG,2019-12-24 14:00:00,1490.13,2019-12-24 14:30:00,1490.13,TP1_BE,1.74,64.23,43.5,8.7,12.03,0.03
XAUUSD_V3_611,XAUUSD,Cypher,LONG,2019-12-24 14:30:00,1490.21,2019-12-24 16:30:00,1493.9236599999997,TP1_TP2,1.67,365.06,41.75,8.35,314.96,0.89
XAUUSD_V3_612,XAUUSD,Cypher,LONG,2020-01-03 16:15:00,1546.91,2020-01-03 16:30:00,1546.91,TP1_BE,0.33,8.26,8.25,1.65,-1.64,-0.0
XAUUSD_V3_613,XAUUSD,Cypher,LONG,2020-01-03 17:30:00,1549.67,2020-01-03 17:45:00,1549.67,TP1_BE,0.26,29.37,6.5,1.3,21.57,0.06
XAUUSD_V3_614,XAUUSD,Cypher,LONG,2020-01-03 16:45:00,1544.93,2020-01-06 01:00:00,1561.7483799999998,TP1_TP2,0.4,385.98,10.0,2.0,373.98,1.03
XAUUSD_V3_615,XAUUSD,Cypher,LONG,2020-01-06 16:45:00,1574.39,2020-01-06 17:15:00,1567.6898099999999,SL,0.55,-368.51,13.75,2.75,-390.51,-1.06
XAUUSD_V3_616,XAUUSD,Cypher,LONG,2020-01-06 17:15:00,1573.29,2020-01-06 17:15:00,1567.6898099999999,SL,0.66,-369.61,16.5,3.3,-396.01,-1.1
XAUUSD_V3_617,XAUUSD,Gartley,LONG,2020-01-27 17:45:00,1581.57,2020-01-27 18:30:00,1581.57,TP1_BE,0.48,37.31,12.0,2.4,22.91,0.06
XAUUSD_V3_618,XAUUSD,Gartley,LONG,2020-01-27 18:15:00,1582.75,2020-01-27 18:30:00,1582.75,TP1_BE,0.41,7.68,10.25,2.05,-4.62,-0.01
XAUUSD_V3_619,XAUUSD,Gartley,LONG,2020-01-27 19:00:00,1582.56,2020-01-27 23:00:00,1582.56,TP1_BE,0.42,11.86,10.5,2.1,-0.74,-0.0
XAUUSD_V3_620,XAUUSD,Cypher,LONG,2020-01-29 17:30:00,1571.57,2020-01-29 17:45:00,1571.57,TP1_BE,0.61,31.03,15.25,3.05,12.73,0.04
XAUUSD_V3_621,XAUUSD,Cypher,LONG,2020-01-29 18:45:00,1571.16,2020-01-29 19:00:00,1571.16,TP1_BE,0.65,19.75,16.25,3.25,0.25,0.0
XAUUSD_V3_622,XAUUSD,Cypher,LONG,2020-01-29 18:00:00,1569.74,2020-01-29 19:15:00,1569.74,TP1_BE,0.88,35.75,22.0,4.4,9.35,0.03
XAUUSD_V3_623,XAUUSD,Cypher,SHORT,2020-02-05 18:15:00,1558.06,2020-02-06 08:45:00,1558.06,TP1_BE,0.64,168.52,16.0,3.2,149.32,0.42
XAUUSD_V3_624,XAUUSD,Cypher,SHORT,2020-02-12 13:30:00,1566.05,2020-02-12 15:15:00,1566.05,TP1_BE,1.02,40.15,25.5,5.1,9.55,0.03
XAUUSD_V3_625,XAUUSD,Cypher,SHORT,2020-02-12 14:00:00,1567.15,2020-02-12 16:00:00,1567.15,TP1_BE,1.49,140.6,37.25,7.45,95.9,0.27
XAUUSD_V3_626,XAUUSD,Cypher,LONG,2020-02-12 19:15:00,1568.29,2020-02-12 19:30:00,1568.29,TP1_BE,0.55,68.06,13.75,2.75,51.56,0.14
XAUUSD_V3_627,XAUUSD,Cypher,LONG,2020-02-18 13:45:00,1587.52,2020-02-18 15:15:00,1587.52,TP1_BE,1.7,66.51,42.5,8.5,15.51,0.04
XAUUSD_V3_628,XAUUSD,Cypher,LONG,2020-02-18 14:15:00,1587.15,2020-02-18 15:15:00,1587.15,TP1_BE,2.05,118.12,51.25,10.25,56.62,0.16
XAUUSD_V3_629,XAUUSD,Cypher,LONG,2020-02-18 16:00:00,1591.35,2020-02-18 16:15:00,1592.91908,TP1_TP2,0.57,134.73,14.25,2.85,117.63,0.32
XAUUSD_V3_630,XAUUSD,Cypher,LONG,2020-02-18 16:30:00,1592.38,2020-02-18 16:45:00,1592.38,TP1_BE,0.49,102.61,12.25,2.45,87.91,0.24
XAUUSD_V3_631,XAUUSD,Cypher,LONG,2020-02-18 17:15:00,1592.17,2020-02-18 17:30:00,1592.91908,TP1_TP2,0.51,120.55,12.75,2.55,105.25,0.29
XAUUSD_V3_632,XAUUSD,Cypher,LONG,2020-02-21 19:45:00,1644.08,2020-02-21 20:00:00,1644.08,TP1_BE,0.34,16.18,8.5,1.7,5.98,0.02
XAUUSD_V3_633,XAUUSD,Cypher,SHORT,2020-03-10 15:30:00,1660.15,2020-03-10 16:45:00,1660.15,TP1_BE,0.29,1.81,7.25,1.45,-6.89,-0.02
